Row,Row.Numbers,Genotype,Pedigree,Treatment,date,Canopy_Coverage
4235,4235 and 4236,Sg1533,PI 587132,Nitrogen,1-Sep,89.79505343
4235,4235 and 4236,Sg1533,PI 587132,Nitrogen,12-Aug,82.24164945
4235,4235 and 4236,Sg1533,PI 587132,Nitrogen,16-Aug,76.08956914
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,6-Jul,40.2705314
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,1-Sep,77.79930507
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,16-Aug,79.09437938
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,12-Aug,86.70996162
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,23-Aug,83.33526446
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,5-Sep,72.33740815
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,20-Aug,78.04759538
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,26-Aug,82.94529526
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,14-Aug,84.99708671
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,3-Sep,64.98957473
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,30-Aug,69.9630994
4237,4237 and 4238,Va99,Ames 24989,Nitrogen,22-Aug,78.88005261
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,12-Aug,65.93201481
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,30-Aug,59.65002332
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,16-Aug,60.38923887
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,23-Aug,78.01283513
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,26-Aug,68.38319655
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,22-Aug,61.90407985
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,3-Sep,41.62606177
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,6-Jul,28.21900161
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,1-Sep,50.90498727
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,20-Aug,62.1154414
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,5-Sep,39.37224371
4241,4241 and 4242,38-11Goodman-Buckler,Ames 31535,Nitrogen,14-Aug,51.54245458
4243,4243 and 4244,B57,PI 550472,Nitrogen,5-Sep,52.05724767
4243,4243 and 4244,B57,PI 550472,Nitrogen,14-Aug,53.60612321
4243,4243 and 4244,B57,PI 550472,Nitrogen,6-Jul,49.01573145
4243,4243 and 4244,B57,PI 550472,Nitrogen,30-Aug,48.77733508
4243,4243 and 4244,B57,PI 550472,Nitrogen,1-Sep,61.86338914
4243,4243 and 4244,B57,PI 550472,Nitrogen,23-Aug,67.3918975
4243,4243 and 4244,B57,PI 550472,Nitrogen,20-Aug,56.79189077
4243,4243 and 4244,B57,PI 550472,Nitrogen,3-Sep,48.04018975
4243,4243 and 4244,B57,PI 550472,Nitrogen,22-Aug,56.06866042
4243,4243 and 4244,B57,PI 550472,Nitrogen,16-Aug,55.17728865
4243,4243 and 4244,B57,PI 550472,Nitrogen,12-Aug,63.98010854
4243,4243 and 4244,B57,PI 550472,Nitrogen,26-Aug,64.92884539
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,30-Aug,8.435495936
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,5-Sep,5.307275707
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,20-Aug,9.01374338
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,14-Aug,8.033264474
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,3-Sep,10.96346259
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,6-Jul,28.95379661
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,26-Aug,11.71288714
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,23-Aug,16.90618845
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,1-Sep,6.667406667
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,12-Aug,11.560208
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,16-Aug,6.663800906
4247,4247 and 4248,CI90C,Ames 22440,Nitrogen,22-Aug,9.529514019
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,22-Aug,73.5000472
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,30-Aug,74.59022807
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,5-Sep,61.03222352
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,20-Aug,75.77210733
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,23-Aug,84.66101283
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,12-Aug,74.84911102
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,16-Aug,68.90872049
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,14-Aug,68.20011653
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,1-Sep,71.89477189
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,6-Jul,31.90090425
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,3-Sep,63.42228628
4249,4249 and 4250,CI31A,Ames 21512,Nitrogen,26-Aug,81.30182208
4251,4251 and 4252,B104,PI 594047,Nitrogen,30-Aug,51.27681084
4251,4251 and 4252,B104,PI 594047,Nitrogen,22-Aug,52.28830084
4251,4251 and 4252,B104,PI 594047,Nitrogen,12-Aug,55.74649742
4251,4251 and 4252,B104,PI 594047,Nitrogen,3-Sep,42.63500371
4251,4251 and 4252,B104,PI 594047,Nitrogen,1-Sep,55.11121875
4251,4251 and 4252,B104,PI 594047,Nitrogen,6-Jul,36.84677319
4251,4251 and 4252,B104,PI 594047,Nitrogen,20-Aug,50.48346646
4251,4251 and 4252,B104,PI 594047,Nitrogen,26-Aug,63.90504243
4251,4251 and 4252,B104,PI 594047,Nitrogen,16-Aug,47.10341258
4251,4251 and 4252,B104,PI 594047,Nitrogen,14-Aug,40.99581546
4251,4251 and 4252,B104,PI 594047,Nitrogen,5-Sep,37.02539316
4251,4251 and 4252,B104,PI 594047,Nitrogen,23-Aug,66.22387842
4253,4253 and 4254,H84,PI 587128,Nitrogen,30-Aug,66.74595549
4253,4253 and 4254,H84,PI 587128,Nitrogen,1-Sep,71.17158935
4253,4253 and 4254,H84,PI 587128,Nitrogen,12-Aug,74.48488839
4253,4253 and 4254,H84,PI 587128,Nitrogen,14-Aug,59.6414005
4253,4253 and 4254,H84,PI 587128,Nitrogen,23-Aug,77.93397048
4253,4253 and 4254,H84,PI 587128,Nitrogen,20-Aug,55.31700972
4253,4253 and 4254,H84,PI 587128,Nitrogen,3-Sep,62.88185164
4253,4253 and 4254,H84,PI 587128,Nitrogen,26-Aug,79.74220266
4253,4253 and 4254,H84,PI 587128,Nitrogen,22-Aug,68.93223478
4253,4253 and 4254,H84,PI 587128,Nitrogen,16-Aug,64.00463769
4253,4253 and 4254,H84,PI 587128,Nitrogen,5-Sep,55.74737802
4253,4253 and 4254,H84,PI 587128,Nitrogen,6-Jul,37.50377803
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,26-Aug,52.6874071
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,23-Aug,60.32061656
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,30-Aug,40.21539434
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,22-Aug,40.13372701
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,3-Sep,36.66083598
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,20-Aug,38.37269713
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,1-Sep,37.67579222
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,6-Jul,38.41496346
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,5-Sep,30.93631631
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,12-Aug,46.71949863
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,14-Aug,39.11224111
4257,4257 and 4258,N7A,Ames 28366,Nitrogen,16-Aug,38.24518598
4259,4259 and 4260,NC250,PI 550555,Nitrogen,26-Aug,25.16006381
4259,4259 and 4260,NC250,PI 550555,Nitrogen,16-Aug,10.49322359
4259,4259 and 4260,NC250,PI 550555,Nitrogen,23-Aug,25.74912072
4259,4259 and 4260,NC250,PI 550555,Nitrogen,1-Sep,14.81044208
4259,4259 and 4260,NC250,PI 550555,Nitrogen,22-Aug,14.88152399
4259,4259 and 4260,NC250,PI 550555,Nitrogen,5-Sep,14.93706881
4259,4259 and 4260,NC250,PI 550555,Nitrogen,3-Sep,16.97261443
4259,4259 and 4260,NC250,PI 550555,Nitrogen,14-Aug,11.1780285
4259,4259 and 4260,NC250,PI 550555,Nitrogen,20-Aug,13.31579124
4259,4259 and 4260,NC250,PI 550555,Nitrogen,12-Aug,17.00447331
4259,4259 and 4260,NC250,PI 550555,Nitrogen,6-Jul,21.80552459
4259,4259 and 4260,NC250,PI 550555,Nitrogen,30-Aug,16.10074271
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,14-Aug,34.40224588
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,30-Aug,36.35882782
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,6-Jul,13.88430571
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,22-Aug,37.79350441
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,5-Sep,25.66051524
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,26-Aug,46.51038182
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,1-Sep,35.25363525
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,23-Aug,46.96782248
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,3-Sep,29.49608878
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,20-Aug,36.71952965
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,16-Aug,36.22391679
4261,4261 and 4262,Mp339,PI 543916,Nitrogen,12-Aug,40.04359772
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,22-Aug,64.15380559
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,30-Aug,61.82024181
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,5-Sep,57.04941519
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,1-Sep,66.08273881
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,16-Aug,58.97492561
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,6-Jul,35.16858665
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,14-Aug,58.71603369
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,3-Sep,60.3464827
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,23-Aug,78.02217928
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,20-Aug,61.05880462
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,12-Aug,62.60360135
4263,4263 and 4264,Ki11,Ames 27124,Nitrogen,26-Aug,72.24440496
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,30-Aug,68.85733333
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,3-Sep,64.41219686
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,6-Jul,27.50650316
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,12-Aug,71.24957424
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,22-Aug,67.7547991
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,26-Aug,74.59200756
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,14-Aug,70.05508766
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,1-Sep,69.85876077
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,23-Aug,77.1255144
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,16-Aug,63.02927011
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,5-Sep,62.30133894
4265,4265 and 4266,NC230,Ames 12731,Nitrogen,20-Aug,66.24667815
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,20-Aug,49.80993994
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,12-Aug,54.1156702
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,16-Aug,49.01146405
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,14-Aug,47.76630118
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,30-Aug,46.3028979
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,26-Aug,55.84721058
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,23-Aug,55.80215813
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,3-Sep,43.66269714
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,6-Jul,28.27449523
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,1-Sep,54.13677232
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,5-Sep,40.40041532
4269,4269 and 4270,NC302,Ames 27147,Nitrogen,22-Aug,48.47701608
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,3-Sep,51.72387736
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,16-Aug,47.63468821
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,30-Aug,55.74963929
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,26-Aug,65.08504951
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,20-Aug,48.32309837
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,12-Aug,55.64204455
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,22-Aug,56.1698997
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,14-Aug,48.03008634
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,6-Jul,26.8430571
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,1-Sep,69.94150631
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,23-Aug,64.6196743
4271,4271 and 4272,SC357,NSL 53094,Nitrogen,5-Sep,49.78817928
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,14-Aug,44.4642195
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,12-Aug,49.64236245
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,16-Aug,43.99113632
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,30-Aug,51.54472359
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,20-Aug,44.96256732
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,23-Aug,56.29814575
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,6-Jul,20.87947479
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,26-Aug,56.18716644
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,22-Aug,49.14207029
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,1-Sep,55.11088238
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,3-Sep,44.1149718
4275,4275 and 4276,Pa762,Ames 27184,Nitrogen,5-Sep,35.7859435
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,20-Aug,67.35676348
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,1-Sep,85.23294887
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,12-Aug,68.34760099
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,26-Aug,79.51879444
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,22-Aug,74.78848802
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,3-Sep,48.43565021
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,16-Aug,64.40483506
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,6-Jul,42.51505017
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,14-Aug,65.55908682
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,30-Aug,72.29043495
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,5-Sep,42.99182745
4277,4277 and 4278,Pa875,Ames 27185,Nitrogen,23-Aug,76.03187477
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,26-Aug,85.19602709
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,22-Aug,75.81390201
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,6-Jul,40.32998885
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,30-Aug,72.03942324
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,14-Aug,69.81937603
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,3-Sep,66.1006703
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,16-Aug,64.22047788
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,20-Aug,70.03778775
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,5-Sep,63.57371035
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,23-Aug,81.03660291
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,12-Aug,74.84229887
4279,4279 and 4280,NC370,Ames 27181,Nitrogen,1-Sep,71.53587154
4281,4281 and 4282,W22,NSL 30053,Nitrogen,20-Aug,40.74237424
4281,4281 and 4282,W22,NSL 30053,Nitrogen,14-Aug,44.15170295
4281,4281 and 4282,W22,NSL 30053,Nitrogen,23-Aug,49.44813435
4281,4281 and 4282,W22,NSL 30053,Nitrogen,26-Aug,58.13245262
4281,4281 and 4282,W22,NSL 30053,Nitrogen,3-Sep,33.44425631
4281,4281 and 4282,W22,NSL 30053,Nitrogen,22-Aug,45.97630805
4281,4281 and 4282,W22,NSL 30053,Nitrogen,16-Aug,37.14388639
4281,4281 and 4282,W22,NSL 30053,Nitrogen,6-Jul,29.83921714
4281,4281 and 4282,W22,NSL 30053,Nitrogen,12-Aug,48.68366675
4281,4281 and 4282,W22,NSL 30053,Nitrogen,1-Sep,35.00304409
4281,4281 and 4282,W22,NSL 30053,Nitrogen,30-Aug,38.67020128
4281,4281 and 4282,W22,NSL 30053,Nitrogen,5-Sep,24.89607942
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,16-Aug,47.69341612
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,6-Jul,38.2133036
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,3-Sep,50.72193224
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,20-Aug,47.50866203
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,23-Aug,65.76003469
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,22-Aug,52.28179028
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,12-Aug,64.45332546
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,5-Sep,45.7659372
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,1-Sep,51.92753375
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,26-Aug,65.20704614
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,14-Aug,53.43503364
4283,4283 and 4284,Oh7B,Ames 19323,Nitrogen,30-Aug,53.6514067
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,30-Aug,49.79390123
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,23-Aug,52.84267811
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,3-Sep,35.16435538
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,1-Sep,75.37412083
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,6-Jul,30.16474669
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,20-Aug,49.37338113
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,26-Aug,58.93315009
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,5-Sep,40.05817382
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,22-Aug,48.94935757
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,16-Aug,44.52816366
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,12-Aug,55.9304253
4305,4305 and 4306,38-11,Ames 26604,Nitrogen,14-Aug,58.31558875
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,22-Aug,74.24127503
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,12-Aug,80.07266287
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,6-Jul,50.46897064
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,3-Sep,67.68782973
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,16-Aug,78.03515804
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,20-Aug,74.59399657
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,30-Aug,78.69811929
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,26-Aug,84.50612556
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,1-Sep,86.7983868
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,14-Aug,82.46305419
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,23-Aug,78.06217225
4309,4309 and 4310,CML103,Ames 27081,Nitrogen,5-Sep,71.87686542
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,26-Aug,81.12412476
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,14-Aug,68.94591875
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,23-Aug,70.22766093
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,16-Aug,61.90859637
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,6-Jul,26.34411
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,3-Sep,60.23453352
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,1-Sep,83.63353818
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,20-Aug,66.30909709
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,22-Aug,68.35246897
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,5-Sep,63.75315199
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,30-Aug,84.941175
4311,4311 and 4312,CML158Q,Ames 27085,Nitrogen,12-Aug,64.36204273
4313,4313 and 4314,B68,PI 550465,Nitrogen,22-Aug,71.26334259
4313,4313 and 4314,B68,PI 550465,Nitrogen,26-Aug,82.02108756
4313,4313 and 4314,B68,PI 550465,Nitrogen,1-Sep,94.42644897
4313,4313 and 4314,B68,PI 550465,Nitrogen,12-Aug,73.13063421
4313,4313 and 4314,B68,PI 550465,Nitrogen,23-Aug,71.50631478
4313,4313 and 4314,B68,PI 550465,Nitrogen,14-Aug,76.8250437
4313,4313 and 4314,B68,PI 550465,Nitrogen,30-Aug,74.43029417
4313,4313 and 4314,B68,PI 550465,Nitrogen,5-Sep,65.25163433
4313,4313 and 4314,B68,PI 550465,Nitrogen,16-Aug,59.87854827
4313,4313 and 4314,B68,PI 550465,Nitrogen,6-Jul,50.20686238
4313,4313 and 4314,B68,PI 550465,Nitrogen,20-Aug,69.3878085
4313,4313 and 4314,B68,PI 550465,Nitrogen,3-Sep,60.65938064
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,6-Jul,19.64721913
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,22-Aug,55.64221841
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,1-Sep,70.75550712
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,12-Aug,58.73475783
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,16-Aug,51.40053945
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,26-Aug,64.75235895
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,5-Sep,54.950744
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,3-Sep,47.90277214
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,23-Aug,58.82742098
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,20-Aug,59.21838032
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,30-Aug,58.60278492
4315,4315 and 4316,M37W,Ames 27133,Nitrogen,14-Aug,71.10546109
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,22-Aug,82.48039506
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,20-Aug,80.61648981
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,12-Aug,81.25661346
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,26-Aug,90.1975861
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,3-Sep,64.21880466
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,23-Aug,83.25154085
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,6-Jul,38.49770841
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,5-Sep,62.77635278
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,30-Aug,90.89816499
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,1-Sep,88.83002519
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,16-Aug,80.08730478
4319,4319 and 4320,GA209,Ames 10248,Nitrogen,14-Aug,86.24185603
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,26-Aug,45.40151421
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,22-Aug,40.23919816
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,20-Aug,38.75991882
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,30-Aug,39.97064227
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,23-Aug,40.55922885
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,6-Jul,26.83116561
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,1-Sep,48.86460341
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,5-Sep,23.38891441
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,14-Aug,52.46888077
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,16-Aug,42.83322789
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,12-Aug,52.35859125
4321,4321 and 4322,Mo24W,PI 587144,Nitrogen,3-Sep,28.42137669
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,26-Aug,82.52027475
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,14-Aug,77.96334552
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,30-Aug,74.54672355
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,22-Aug,70.63735176
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,16-Aug,75.9902766
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,5-Sep,74.56993701
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,20-Aug,71.91222477
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,6-Jul,34.45212437
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,3-Sep,69.36119002
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,1-Sep,96.29595993
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,23-Aug,75.99935712
4323,4323 and 4324,NC222,Ames 12729,Nitrogen,12-Aug,73.20375122
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,30-Aug,79.15006557
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,16-Aug,79.68044754
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,1-Sep,82.79464643
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,14-Aug,84.29789713
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,3-Sep,66.75641259
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,6-Jul,39.66753375
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,26-Aug,84.78311542
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,22-Aug,75.05021273
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,23-Aug,77.22045099
4325,4325 and 4326,NC318,Ames 27155,Nitrogen,5-Sep,75.03047975
